Values S16301150323, 15.03.2023 08.00
"Time, s"	FID A, pA	OvenTemp, °C
"02'55"	9.514	37.000
"02'55"	9.519	37.000
"02'56"	9.520	37.000
"02'56"	9.530	37.000
"02'56"	9.546	37.000
"02'56"	9.567	37.000
"02'56"	9.588	37.000
"02'56"	9.616	37.000
"02'56"	9.649	37.000
"02'56"	9.687	37.000
"02'56"	9.732	37.000
"02'56"	9.784	37.000
"02'57"	9.844	37.000
"02'57"	9.912	37.000
"02'57"	9.983	37.000
"02'57"	10.057	37.000
"02'57"	10.130	37.000
"02'57"	10.205	37.000
"02'57"	10.275	37.000
"02'57"	10.337	37.000
"02'57"	10.402	37.000
"02'57"	10.467	37.000
"02'58"	10.530	37.000
"02'58"	10.584	37.000
"02'58"	10.630	37.000
"02'58"	10.676	37.000
"02'58"	10.719	37.000
"02'58"	10.753	37.000
"02'58"	10.787	37.000
"02'58"	10.813	38.000
"02'58"	10.840	38.000
"02'58"	10.856	38.000
"02'59"	10.873	38.000
"02'59"	10.886	38.000
"02'59"	10.892	38.000
"02'59"	10.892	38.000
"02'59"	10.890	38.000
"02'59"	10.887	38.000
"02'59"	10.885	38.000
"02'59"	10.880	38.000
"02'59"	10.879	38.000
"02'59"	10.868	38.000
"03'00"	10.858	38.000
"03'00"	10.849	38.000
"03'00"	10.843	38.000
"03'00"	10.833	38.000
"03'00"	10.817	38.000
"03'00"	10.802	38.000
"03'00"	10.792	38.000
"03'00"	10.782	38.000
"03'00"	10.766	38.000
"03'00"	10.750	38.000
"03'01"	10.736	38.000
"03'01"	10.726	38.000
"03'01"	10.713	38.000
"03'01"	10.698	38.000
"03'01"	10.686	38.000
"03'01"	10.671	38.000
"03'01"	10.662	38.000
"03'01"	10.646	38.000
"03'01"	10.632	38.000
"03'01"	10.616	38.000
"03'02"	10.607	38.000
"03'02"	10.607	38.000
"03'02"	10.603	38.000
"03'02"	10.599	38.000
"03'02"	10.590	38.000
"03'02"	10.583	38.000
"03'02"	10.577	38.000
"03'02"	10.573	38.000
"03'02"	10.574	38.000
"03'02"	10.581	38.000
"03'03"	10.586	38.000
"03'03"	10.589	38.000
"03'03"	10.587	38.000
"03'03"	10.588	38.000
"03'03"	10.591	38.000
"03'03"	10.593	38.000
"03'03"	10.594	38.000
"03'03"	10.595	38.000
"03'03"	10.593	38.000
"03'03"	10.588	38.000
"03'04"	10.581	38.000
"03'04"	10.575	38.000
"03'04"	10.568	38.000
"03'04"	10.556	38.000
"03'04"	10.543	38.000
"03'04"	10.528	38.000
"03'04"	10.515	38.000
"03'04"	10.503	38.000
"03'04"	10.489	38.000
"03'04"	10.471	38.000
"03'05"	10.452	38.000
"03'05"	10.434	38.000
"03'05"	10.415	38.000
"03'05"	10.388	38.000
"03'05"	10.371	38.000
"03'05"	10.357	38.000
"03'05"	10.343	38.000
"03'05"	10.320	38.000
"03'05"	10.292	38.000
"03'05"	10.273	38.000
"03'06"	10.257	38.000
"03'06"	10.250	38.000
"03'06"	10.236	38.000
"03'06"	10.217	38.000
"03'06"	10.192	39.000
"03'06"	10.169	39.000
"03'06"	10.148	39.000
"03'06"	10.135	39.000
"03'06"	10.125	39.000
"03'06"	10.117	39.000
"03'07"	10.102	39.000
"03'07"	10.089	39.000
"03'07"	10.075	39.000
"03'07"	10.062	39.000
"03'07"	10.052	39.000
"03'07"	10.044	39.000
"03'07"	10.036	39.000
"03'07"	10.023	39.000
"03'07"	10.008	39.000
"03'07"	9.992	39.000
"03'08"	9.983	39.000
"03'08"	9.978	39.000
"03'08"	9.977	39.000
"03'08"	9.970	39.000
"03'08"	9.961	39.000
"03'08"	9.950	39.000
"03'08"	9.942	39.000
"03'08"	9.938	39.000
"03'08"	9.929	39.000
"03'08"	9.923	39.000
"03'09"	9.913	39.000
"03'09"	9.906	39.000
"03'09"	9.900	39.000
"03'09"	9.898	39.000
"03'09"	9.900	39.000
"03'09"	9.898	39.000
"03'09"	9.892	39.000
"03'09"	9.885	39.000
"03'09"	9.880	39.000
"03'09"	9.876	39.000
"03'10"	9.872	39.000
"03'10"	9.867	39.000
"03'10"	9.865	39.000
"03'10"	9.861	39.000
"03'10"	9.860	39.000
"03'10"	9.855	39.000
"03'10"	9.854	39.000
"03'10"	9.849	39.000
"03'10"	9.847	39.000
"03'10"	9.844	39.000
"03'11"	9.843	40.000
"03'11"	9.842	40.000
"03'11"	9.840	40.000
"03'11"	9.837	40.000
"03'11"	9.835	40.000
"03'11"	9.831	40.000
"03'11"	9.826	40.000
"03'11"	9.817	40.000
"03'11"	9.815	40.000
"03'11"	9.810	40.000
"03'12"	9.811	40.000
"03'12"	9.807	40.000
"03'12"	9.801	40.000
"03'12"	9.798	40.000
"03'12"	9.796	40.000
"03'12"	9.799	40.000
"03'12"	9.797	40.000
"03'12"	9.794	40.000
"03'12"	9.792	40.000
"03'12"	9.791	40.000
"03'13"	9.790	40.000
"03'13"	9.787	40.000
"03'13"	9.785	40.000
"03'13"	9.783	40.000
"03'13"	9.783	40.000
"03'13"	9.776	40.000
"03'13"	9.771	40.000
"03'13"	9.765	40.000
"03'13"	9.767	40.000
"03'13"	9.766	40.000
"03'14"	9.761	40.000
"03'14"	9.758	40.000
"03'14"	9.755	40.000
"03'14"	9.758	40.000
"03'14"	9.753	40.000
"03'14"	9.750	40.000
"03'14"	9.748	40.000
"03'14"	9.748	40.000
"03'14"	9.749	40.000
"03'14"	9.747	40.000
"03'15"	9.741	40.000
"03'15"	9.737	40.000
"03'15"	9.729	40.000
"03'15"	9.729	40.000
"03'15"	9.730	40.000
"03'15"	9.730	40.000
"03'15"	9.726	40.000
"03'15"	9.723	40.000
"03'15"	9.720	40.000
"03'15"	9.719	40.000
"03'16"	9.713	40.000
"03'16"	9.711	40.000
"03'16"	9.709	40.000
"03'16"	9.708	40.000
"03'16"	9.702	40.000
"03'16"	9.698	40.000
"03'16"	9.694	40.000
"03'16"	9.693	40.000
"03'16"	9.691	40.000
"03'16"	9.689	40.000
"03'17"	9.692	40.000
"03'17"	9.691	40.000
"03'17"	9.688	40.000
"03'17"	9.682	40.000
"03'17"	9.679	40.000
"03'17"	9.675	40.000
"03'17"	9.672	40.000
"03'17"	9.670	40.000
"03'17"	9.670	40.000
"03'17"	9.667	40.000
"03'18"	9.666	40.000
"03'18"	9.665	40.000
"03'18"	9.665	40.000
"03'18"	9.661	40.000
"03'18"	9.657	40.000
"03'18"	9.657	40.000
"03'18"	9.656	40.000
"03'18"	9.657	40.000
"03'18"	9.654	40.000
"03'18"	9.653	41.000
"03'19"	9.648	41.000
"03'19"	9.642	41.000
"03'19"	9.638	41.000
"03'19"	9.639	41.000
"03'19"	9.640	41.000
"03'19"	9.639	41.000
"03'19"	9.633	41.000
"03'19"	9.634	41.000
"03'19"	9.633	41.000
"03'19"	9.633	41.000
"03'20"	9.629	41.000
"03'20"	9.630	41.000
"03'20"	9.632	41.000
"03'20"	9.632	41.000
"03'20"	9.629	41.000
"03'20"	9.630	41.000
"03'20"	9.631	41.000
"03'20"	9.635	41.000
"03'20"	9.632	41.000
"03'20"	9.635	41.000
"03'21"	9.635	41.000
"03'21"	9.638	41.000
"03'21"	9.637	41.000
"03'21"	9.638	41.000
"03'21"	9.643	41.000
"03'21"	9.645	41.000
"03'21"	9.648	41.000
"03'21"	9.653	41.000
"03'21"	9.659	41.000
"03'21"	9.664	41.000
"03'22"	9.664	41.000
"03'22"	9.666	41.000
"03'22"	9.663	41.000
"03'22"	9.667	41.000
"03'22"	9.669	41.000
"03'22"	9.677	41.000
"03'22"	9.680	41.000
"03'22"	9.684	41.000
"03'22"	9.690	41.000
"03'22"	9.693	41.000
"03'23"	9.692	41.000
"03'23"	9.688	41.000
"03'23"	9.685	41.000
"03'23"	9.685	41.000
"03'23"	9.686	41.000
"03'23"	9.690	41.000
"03'23"	9.695	41.000
"03'23"	9.698	41.000
"03'23"	9.698	41.000
"03'23"	9.695	41.000
"03'24"	9.694	41.000
"03'24"	9.692	41.000
"03'24"	9.692	41.000
"03'24"	9.693	41.000
"03'24"	9.696	41.000
"03'24"	9.699	41.000
"03'24"	9.702	41.000
"03'24"	9.702	41.000
"03'24"	9.704	41.000
"03'24"	9.707	41.000
"03'25"	9.714	41.000
"03'25"	9.717	41.000
"03'25"	9.716	41.000
"03'25"	9.712	41.000
"03'25"	9.712	41.000
"03'25"	9.713	41.000
"03'25"	9.717	41.000
"03'25"	9.721	41.000
"03'25"	9.725	41.000
"03'25"	9.734	41.000
"03'26"	9.737	41.000
"03'26"	9.737	41.000
"03'26"	9.734	41.000
"03'26"	9.737	42.000
"03'26"	9.740	42.000
"03'26"	9.742	42.000
"03'26"	9.743	42.000
"03'26"	9.745	42.000
"03'26"	9.745	42.000
"03'26"	9.745	42.000
"03'27"	9.746	42.000
"03'27"	9.745	42.000
"03'27"	9.745	42.000
"03'27"	9.740	42.000
"03'27"	9.740	42.000
"03'27"	9.735	42.000
"03'27"	9.733	42.000
"03'27"	9.729	42.000
"03'27"	9.728	42.000
"03'27"	9.724	42.000
"03'28"	9.718	42.000
"03'28"	9.715	42.000
"03'28"	9.714	42.000
"03'28"	9.716	42.000
"03'28"	9.711	42.000
"03'28"	9.708	42.000
"03'28"	9.703	42.000
"03'28"	9.707	42.000
"03'28"	9.707	42.000
"03'28"	9.705	42.000
"03'29"	9.698	42.000
"03'29"	9.693	42.000
"03'29"	9.688	42.000
"03'29"	9.690	42.000
"03'29"	9.689	42.000
"03'29"	9.689	42.000
"03'29"	9.682	42.000
"03'29"	9.679	42.000
"03'29"	9.681	42.000
"03'29"	9.682	42.000
"03'30"	9.683	42.000
"03'30"	9.677	42.000
"03'30"	9.673	42.000
"03'30"	9.668	42.000
"03'30"	9.670	42.000
"03'30"	9.670	42.000
"03'30"	9.674	42.000
"03'30"	9.672	42.000
"03'30"	9.675	42.000
"03'30"	9.672	42.000
"03'31"	9.665	42.000
"03'31"	9.658	42.000
"03'31"	9.653	42.000
"03'31"	9.656	42.000
"03'31"	9.660	42.000
"03'31"	9.662	42.000
"03'31"	9.664	42.000
"03'31"	9.661	42.000
"03'31"	9.655	42.000
"03'31"	9.649	42.000
"03'32"	9.646	42.000
"03'32"	9.648	42.000
"03'32"	9.644	42.000
"03'32"	9.643	42.000
"03'32"	9.641	42.000
"03'32"	9.644	42.000
"03'32"	9.643	42.000
"03'32"	9.637	42.000
"03'32"	9.635	42.000
"03'32"	9.633	42.000
"03'33"	9.639	42.000
"03'33"	9.641	42.000
"03'33"	9.644	42.000
"03'33"	9.641	42.000
"03'33"	9.640	42.000
"03'33"	9.637	42.000
"03'33"	9.636	42.000
"03'33"	9.633	42.000
"03'33"	9.633	42.000
"03'33"	9.633	42.000
"03'34"	9.635	42.000
"03'34"	9.637	42.000
"03'34"	9.635	43.000
"03'34"	9.630	43.000
"03'34"	9.629	43.000
"03'34"	9.630	43.000
"03'34"	9.631	43.000
"03'34"	9.626	43.000
"03'34"	9.622	43.000
"03'34"	9.620	43.000
"03'35"	9.622	43.000
"03'35"	9.619	43.000
"03'35"	9.616	43.000
"03'35"	9.614	43.000
"03'35"	9.616	43.000
"03'35"	9.617	43.000
"03'35"	9.622	43.000
"03'35"	9.624	43.000
"03'35"	9.628	43.000
"03'35"	9.626	43.000
"03'36"	9.618	43.000
"03'36"	9.611	43.000
"03'36"	9.612	43.000
"03'36"	9.614	43.000
"03'36"	9.614	43.000
"03'36"	9.611	43.000
"03'36"	9.613	43.000
"03'36"	9.613	43.000
"03'36"	9.614	43.000
"03'36"	9.615	43.000
"03'37"	9.616	43.000
"03'37"	9.617	43.000
"03'37"	9.615	43.000
"03'37"	9.614	43.000
"03'37"	9.610	43.000
"03'37"	9.608	43.000
"03'37"	9.607	43.000
"03'37"	9.605	43.000
"03'37"	9.608	43.000
"03'37"	9.607	43.000
"03'38"	9.606	43.000
"03'38"	9.603	43.000
"03'38"	9.603	43.000
"03'38"	9.603	43.000
"03'38"	9.604	43.000
"03'38"	9.605	43.000
"03'38"	9.605	43.000
"03'38"	9.607	43.000
"03'38"	9.604	43.000
"03'38"	9.607	43.000
"03'39"	9.602	43.000
"03'39"	9.595	43.000
"03'39"	9.587	43.000
"03'39"	9.586	43.000
"03'39"	9.588	43.000
"03'39"	9.586	43.000
"03'39"	9.585	43.000
"03'39"	9.585	43.000
"03'39"	9.588	43.000
"03'39"	9.586	43.000
"03'40"	9.586	43.000
"03'40"	9.586	43.000
"03'40"	9.589	43.000
"03'40"	9.589	43.000
"03'40"	9.590	43.000
"03'40"	9.589	43.000
"03'40"	9.590	43.000
"03'40"	9.589	43.000
"03'40"	9.591	43.000
"03'40"	9.591	43.000
"03'41"	9.590	43.000
"03'41"	9.590	43.000
"03'41"	9.587	43.000
"03'41"	9.584	43.000
"03'41"	9.580	43.000
"03'41"	9.578	43.000
"03'41"	9.581	43.000
"03'41"	9.581	43.000
"03'41"	9.583	43.000
"03'41"	9.583	43.000
"03'42"	9.578	44.000
"03'42"	9.575	44.000
"03'42"	9.576	44.000
"03'42"	9.583	44.000
"03'42"	9.583	44.000
"03'42"	9.580	44.000
"03'42"	9.576	44.000
"03'42"	9.580	44.000
"03'42"	9.579	44.000
"03'42"	9.582	44.000
"03'43"	9.580	44.000
"03'43"	9.581	44.000
"03'43"	9.577	44.000
"03'43"	9.576	44.000
"03'43"	9.575	44.000
"03'43"	9.574	44.000
"03'43"	9.576	44.000
"03'43"	9.576	44.000
"03'43"	9.575	44.000
"03'43"	9.572	44.000
"03'44"	9.570	44.000
"03'44"	9.574	44.000
"03'44"	9.571	44.000
"03'44"	9.571	44.000
"03'44"	9.569	44.000
"03'44"	9.570	44.000
"03'44"	9.566	44.000
"03'44"	9.564	44.000
"03'44"	9.566	44.000
"03'44"	9.569	44.000
"03'45"	9.570	44.000
"03'45"	9.567	44.000
"03'45"	9.567	44.000
"03'45"	9.567	44.000
"03'45"	9.568	44.000
"03'45"	9.566	44.000
"03'45"	9.566	44.000
"03'45"	9.561	44.000
"03'45"	9.562	44.000
"03'45"	9.566	44.000
"03'46"	9.573	44.000
"03'46"	9.571	44.000
"03'46"	9.570	44.000
"03'46"	9.572	44.000
"03'46"	9.576	44.000
"03'46"	9.573	44.000
"03'46"	9.569	44.000
"03'46"	9.567	44.000
"03'46"	9.568	44.000
"03'46"	9.570	44.000
"03'47"	9.571	44.000
"03'47"	9.569	44.000
"03'47"	9.569	44.000
"03'47"	9.570	44.000
"03'47"	9.572	44.000
"03'47"	9.571	44.000
"03'47"	9.572	44.000
"03'47"	9.568	44.000
"03'47"	9.570	44.000
"03'47"	9.569	44.000
"03'48"	9.572	44.000
"03'48"	9.572	44.000
"03'48"	9.570	44.000
"03'48"	9.567	44.000
"03'48"	9.567	44.000
"03'48"	9.570	44.000
"03'48"	9.575	44.000
"03'48"	9.573	44.000
"03'48"	9.572	44.000
"03'48"	9.569	44.000
"03'49"	9.570	44.000
"03'49"	9.574	44.000
"03'49"	9.574	44.000
"03'49"	9.572	44.000
"03'49"	9.564	44.000
"03'49"	9.560	44.000
"03'49"	9.557	44.000
"03'49"	9.559	44.000
"03'49"	9.560	44.000
"03'49"	9.561	44.000
"03'50"	9.560	44.000
"03'50"	9.559	45.000
"03'50"	9.561	45.000
"03'50"	9.560	45.000
"03'50"	9.562	45.000
"03'50"	9.556	45.000
"03'50"	9.554	45.000
"03'50"	9.554	45.000
"03'50"	9.559	45.000
"03'50"	9.560	45.000
"03'51"	9.560	45.000
"03'51"	9.561	45.000
"03'51"	9.561	45.000
"03'51"	9.559	45.000
"03'51"	9.558	45.000
"03'51"	9.559	45.000
"03'51"	9.563	45.000
"03'51"	9.566	45.000
"03'51"	9.565	45.000
"03'51"	9.563	45.000
"03'52"	9.562	45.000
"03'52"	9.558	45.000
"03'52"	9.555	45.000
"03'52"	9.557	45.000
"03'52"	9.563	45.000
"03'52"	9.560	45.000
"03'52"	9.556	45.000
"03'52"	9.556	45.000
"03'52"	9.559	45.000
"03'52"	9.558	45.000
"03'53"	9.554	45.000
"03'53"	9.554	45.000
"03'53"	9.555	45.000
"03'53"	9.552	45.000
"03'53"	9.554	45.000
"03'53"	9.556	45.000
"03'53"	9.559	45.000
"03'53"	9.559	45.000
"03'53"	9.556	45.000
"03'53"	9.557	45.000
"03'54"	9.556	45.000
"03'54"	9.558	46.000
"03'54"	9.558	46.000
"03'54"	9.557	46.000
"03'54"	9.557	46.000
"03'54"	9.557	46.000
"03'54"	9.555	46.000
"03'54"	9.555	46.000
"03'54"	9.556	46.000
"03'54"	9.554	46.000
"03'55"	9.549	46.000
"03'55"	9.545	46.000
"03'55"	9.546	46.000
"03'55"	9.552	46.000
"03'55"	9.558	46.000
"03'55"	9.560	46.000
"03'55"	9.560	46.000
"03'55"	9.555	46.000
"03'55"	9.556	46.000
"03'55"	9.559	46.000
"03'56"	9.562	46.000
"03'56"	9.567	46.000
"03'56"	9.564	46.000
"03'56"	9.564	46.000
"03'56"	9.558	46.000
"03'56"	9.557	46.000
"03'56"	9.558	46.000
"03'56"	9.556	46.000
"03'56"	9.558	46.000
"03'56"	9.559	46.000
"03'57"	9.564	46.000
"03'57"	9.566	46.000
"03'57"	9.569	46.000
"03'57"	9.570	46.000
"03'57"	9.568	46.000
"03'57"	9.564	46.000
"03'57"	9.560	46.000
"03'57"	9.558	46.000
"03'57"	9.557	46.000
"03'57"	9.558	46.000
"03'58"	9.560	46.000
"03'58"	9.559	46.000
"03'58"	9.557	46.000
"03'58"	9.556	46.000
"03'58"	9.560	46.000
"03'58"	9.559	46.000
"03'58"	9.555	46.000
"03'58"	9.551	46.000
"03'58"	9.554	46.000
"03'58"	9.560	46.000
"03'59"	9.560	46.000
"03'59"	9.559	46.000
"03'59"	9.555	46.000
"03'59"	9.552	46.000
"03'59"	9.550	46.000
"03'59"	9.551	46.000
"03'59"	9.554	46.000
"03'59"	9.556	46.000
"03'59"	9.556	46.000
"03'59"	9.554	46.000
"04'00"	9.555	46.000
"04'00"	9.556	46.000
"04'00"	9.557	46.000
"04'00"	9.556	46.000
"04'00"	9.554	46.000
"04'00"	9.557	46.000
"04'00"	9.560	46.000
"04'00"	9.565	46.000
"04'00"	9.562	46.000
"04'00"	9.565	46.000
"04'01"	9.565	46.000
"04'01"	9.566	46.000
"04'01"	9.564	46.000
"04'01"	9.563	46.000
"04'01"	9.563	46.000
"04'01"	9.560	46.000
"04'01"	9.560	46.000
"04'01"	9.559	46.000
"04'01"	9.555	47.000
"04'01"	9.553	47.000
"04'02"	9.553	47.000
"04'02"	9.552	47.000
"04'02"	9.555	47.000
"04'02"	9.553	47.000
"04'02"	9.556	47.000
"04'02"	9.556	47.000
"04'02"	9.559	47.000
"04'02"	9.560	47.000
"04'02"	9.557	47.000
"04'02"	9.559	47.000
"04'03"	9.560	47.000
"04'03"	9.564	47.000
"04'03"	9.558	47.000
"04'03"	9.557	47.000
"04'03"	9.554	47.000
"04'03"	9.554	47.000
"04'03"	9.552	47.000
"04'03"	9.555	47.000
"04'03"	9.560	47.000
"04'03"	9.564	47.000
"04'04"	9.566	47.000
"04'04"	9.564	47.000
"04'04"	9.562	47.000
"04'04"	9.559	47.000
"04'04"	9.560	47.000
"04'04"	9.557	47.000
"04'04"	9.556	47.000
"04'04"	9.550	47.000
"04'04"	9.550	47.000
"04'04"	9.552	47.000
"04'05"	9.557	47.000
"04'05"	9.560	47.000
"04'05"	9.557	47.000
"04'05"	9.555	47.000
"04'05"	9.555	47.000
"04'05"	9.556	47.000
"04'05"	9.557	47.000
"04'05"	9.556	47.000
"04'05"	9.556	47.000
"04'05"	9.556	47.000
"04'06"	9.555	47.000
"04'06"	9.555	47.000
"04'06"	9.554	47.000
"04'06"	9.557	47.000
"04'06"	9.554	47.000
"04'06"	9.555	47.000
"04'06"	9.553	47.000
"04'06"	9.553	47.000
"04'06"	9.550	47.000
"04'06"	9.548	47.000
"04'07"	9.550	47.000
"04'07"	9.550	47.000
"04'07"	9.549	47.000
"04'07"	9.547	47.000
"04'07"	9.550	47.000
"04'07"	9.555	47.000
"04'07"	9.557	47.000
"04'07"	9.559	47.000
"04'07"	9.559	47.000
"04'07"	9.559	47.000
"04'08"	9.553	47.000
"04'08"	9.549	47.000
"04'08"	9.547	47.000
"04'08"	9.555	47.000
"04'08"	9.558	47.000
"04'08"	9.561	47.000
"04'08"	9.557	47.000
"04'08"	9.558	47.000
"04'08"	9.554	47.000
"04'08"	9.554	47.000
"04'09"	9.556	47.000
"04'09"	9.564	47.000
"04'09"	9.564	47.000
"04'09"	9.563	47.000
"04'09"	9.561	47.000
"04'09"	9.559	47.000
"04'09"	9.560	47.000
"04'09"	9.561	48.000
"04'09"	9.564	48.000
"04'09"	9.563	48.000
"04'10"	9.559	48.000
"04'10"	9.556	48.000
"04'10"	9.556	48.000
"04'10"	9.557	48.000
"04'10"	9.557	48.000
"04'10"	9.557	48.000
"04'10"	9.561	48.000
"04'10"	9.564	48.000
"04'10"	9.564	48.000
"04'10"	9.561	48.000
"04'11"	9.560	48.000
"04'11"	9.556	48.000
"04'11"	9.559	48.000
"04'11"	9.558	48.000
"04'11"	9.566	48.000
"04'11"	9.564	48.000
"04'11"	9.564	48.000
"04'11"	9.560	48.000
"04'11"	9.558	48.000
"04'11"	9.554	48.000
"04'12"	9.556	48.000
"04'12"	9.559	48.000
"04'12"	9.559	48.000
"04'12"	9.557	48.000
"04'12"	9.555	48.000
"04'12"	9.559	48.000
"04'12"	9.564	48.000
"04'12"	9.566	48.000
"04'12"	9.566	48.000
"04'12"	9.561	48.000
"04'13"	9.558	48.000
"04'13"	9.555	48.000
"04'13"	9.553	48.000
"04'13"	9.553	48.000
"04'13"	9.554	48.000
"04'13"	9.553	48.000
"04'13"	9.553	48.000
"04'13"	9.555	48.000
"04'13"	9.555	48.000
"04'13"	9.555	48.000
"04'14"	9.556	48.000
"04'14"	9.557	48.000
"04'14"	9.553	48.000
"04'14"	9.554	48.000
"04'14"	9.557	48.000
"04'14"	9.558	48.000
"04'14"	9.555	48.000
"04'14"	9.556	48.000
"04'14"	9.557	48.000
"04'14"	9.557	48.000
"04'15"	9.556	48.000
"04'15"	9.557	48.000
"04'15"	9.557	48.000
"04'15"	9.554	48.000
"04'15"	9.554	48.000
"04'15"	9.555	48.000
"04'15"	9.557	48.000
"04'15"	9.559	48.000
"04'15"	9.563	48.000
"04'15"	9.566	48.000
"04'16"	9.565	48.000
"04'16"	9.558	48.000
"04'16"	9.556	48.000
"04'16"	9.555	48.000
"04'16"	9.560	48.000
"04'16"	9.558	48.000
"04'16"	9.560	48.000
"04'16"	9.558	48.000
"04'16"	9.561	48.000
"04'16"	9.559	48.000
"04'17"	9.557	48.000
"04'17"	9.555	48.000
"04'17"	9.557	48.000
"04'17"	9.561	48.000
"04'17"	9.560	49.000
"04'17"	9.559	49.000
"04'17"	9.560	49.000
"04'17"	9.559	49.000
"04'17"	9.559	49.000
"04'17"	9.557	49.000
"04'18"	9.561	49.000
"04'18"	9.563	49.000
"04'18"	9.564	49.000
"04'18"	9.561	49.000
"04'18"	9.560	49.000
"04'18"	9.556	49.000
"04'18"	9.556	49.000
"04'18"	9.555	49.000
"04'18"	9.557	49.000
"04'18"	9.554	49.000
"04'19"	9.550	49.000
"04'19"	9.547	49.000
"04'19"	9.550	49.000
"04'19"	9.555	49.000
"04'19"	9.557	49.000
"04'19"	9.552	49.000
"04'19"	9.547	49.000
"04'19"	9.546	49.000
"04'19"	9.552	49.000
"04'19"	9.557	49.000
"04'20"	9.559	49.000
"04'20"	9.559	49.000
"04'20"	9.557	49.000
"04'20"	9.558	49.000
"04'20"	9.553	49.000
"04'20"	9.554	49.000
"04'20"	9.554	49.000
"04'20"	9.557	49.000
"04'20"	9.559	49.000
"04'20"	9.561	49.000
"04'21"	9.558	49.000
"04'21"	9.555	49.000
"04'21"	9.554	49.000
"04'21"	9.559	49.000
"04'21"	9.559	49.000
"04'21"	9.555	49.000
"04'21"	9.551	49.000
"04'21"	9.552	49.000
"04'21"	9.556	49.000
"04'21"	9.557	49.000
"04'22"	9.558	49.000
"04'22"	9.555	49.000
"04'22"	9.555	49.000
"04'22"	9.554	49.000
"04'22"	9.559	49.000
"04'22"	9.561	49.000
"04'22"	9.561	49.000
"04'22"	9.560	49.000
"04'22"	9.561	49.000
"04'22"	9.559	49.000
"04'23"	9.557	49.000
"04'23"	9.560	49.000
"04'23"	9.563	49.000
"04'23"	9.560	49.000
"04'23"	9.557	49.000
"04'23"	9.555	49.000
"04'23"	9.562	49.000
"04'23"	9.563	49.000
"04'23"	9.565	49.000
"04'23"	9.561	49.000
"04'24"	9.557	49.000
"04'24"	9.554	49.000
"04'24"	9.556	49.000
"04'24"	9.560	49.000
"04'24"	9.563	49.000
"04'24"	9.565	49.000
"04'24"	9.567	49.000
"04'24"	9.566	49.000
"04'24"	9.564	49.000
"04'24"	9.559	49.000
"04'25"	9.558	49.000
"04'25"	9.555	49.000
"04'25"	9.554	49.000
"04'25"	9.551	50.000
"04'25"	9.554	50.000
"04'25"	9.557	50.000
"04'25"	9.561	50.000
"04'25"	9.559	50.000
"04'25"	9.559	50.000
"04'25"	9.556	50.000
"04'26"	9.557	50.000
"04'26"	9.559	50.000
"04'26"	9.560	50.000
"04'26"	9.555	50.000
"04'26"	9.551	50.000
"04'26"	9.551	50.000
"04'26"	9.551	50.000
"04'26"	9.551	50.000
"04'26"	9.552	50.000
"04'26"	9.556	50.000
"04'27"	9.554	50.000
"04'27"	9.557	50.000
"04'27"	9.555	50.000
"04'27"	9.557	50.000
"04'27"	9.557	50.000
"04'27"	9.559	50.000
"04'27"	9.562	50.000
"04'27"	9.557	50.000
"04'27"	9.554	50.000
"04'27"	9.554	50.000
"04'28"	9.561	50.000
"04'28"	9.566	50.000
"04'28"	9.568	50.000
"04'28"	9.563	50.000
"04'28"	9.564	50.000
"04'28"	9.561	50.000
"04'28"	9.561	50.000
"04'28"	9.558	50.000
"04'28"	9.559	50.000
"04'28"	9.561	50.000
"04'29"	9.560	50.000
"04'29"	9.559	50.000
"04'29"	9.555	50.000
"04'29"	9.557	50.000
"04'29"	9.559	50.000
"04'29"	9.558	50.000
"04'29"	9.558	50.000
"04'29"	9.558	50.000
"04'29"	9.561	50.000
"04'29"	9.564	50.000
"04'30"	9.565	50.000
"04'30"	9.565	50.000
"04'30"	9.564	50.000
"04'30"	9.563	50.000
"04'30"	9.563	50.000
"04'30"	9.558	50.000
"04'30"	9.552	50.000
"04'30"	9.548	50.000
"04'30"	9.550	50.000
"04'30"	9.553	50.000
"04'31"	9.558	50.000
"04'31"	9.562	50.000
"04'31"	9.562	50.000
"04'31"	9.561	50.000
"04'31"	9.554	50.000
"04'31"	9.557	50.000
"04'31"	9.557	50.000
"04'31"	9.565	50.000
"04'31"	9.565	50.000
"04'31"	9.566	50.000
"04'32"	9.563	50.000
"04'32"	9.563	50.000
"04'32"	9.563	50.000
"04'32"	9.559	50.000
"04'32"	9.555	50.000
"04'32"	9.556	50.000
"04'32"	9.556	50.000
"04'32"	9.558	50.000
"04'32"	9.555	50.000
"04'32"	9.558	50.000
"04'33"	9.557	51.000
"04'33"	9.558	51.000
"04'33"	9.560	51.000
"04'33"	9.559	51.000
"04'33"	9.560	51.000
"04'33"	9.560	51.000
"04'33"	9.560	51.000
"04'33"	9.558	51.000
"04'33"	9.556	51.000
"04'33"	9.556	51.000
"04'34"	9.555	51.000
"04'34"	9.557	51.000
"04'34"	9.560	51.000
"04'34"	9.564	51.000
"04'34"	9.565	51.000
"04'34"	9.567	51.000
"04'34"	9.572	51.000
"04'34"	9.574	51.000
"04'34"	9.572	51.000
"04'34"	9.565	51.000
"04'35"	9.568	51.000
"04'35"	9.569	51.000
"04'35"	9.571	51.000
"04'35"	9.566	51.000
