Values Acetonitrile 0.01 control, 26.11.2022 13.00
"Time, s"	FID A, pA	OvenTemp, °C
"04'01"	11.712	46.000
"04'01"	11.713	46.000
"04'01"	11.718	46.000
"04'01"	11.721	46.000
"04'01"	11.723	46.000
"04'01"	11.720	46.000
"04'01"	11.723	46.000
"04'01"	11.721	47.000
"04'02"	11.724	47.000
"04'02"	11.723	47.000
"04'02"	11.719	47.000
"04'02"	11.714	47.000
"04'02"	11.711	47.000
"04'02"	11.715	47.000
"04'02"	11.715	47.000
"04'02"	11.716	47.000
"04'02"	11.710	47.000
"04'02"	11.712	47.000
"04'03"	11.720	47.000
"04'03"	11.730	47.000
"04'03"	11.728	47.000
"04'03"	11.722	47.000
"04'03"	11.711	47.000
"04'03"	11.714	47.000
"04'03"	11.714	47.000
"04'03"	11.720	47.000
"04'03"	11.722	47.000
"04'03"	11.724	47.000
"04'04"	11.718	47.000
"04'04"	11.718	47.000
"04'04"	11.718	47.000
"04'04"	11.726	47.000
"04'04"	11.727	47.000
"04'04"	11.728	47.000
"04'04"	11.721	47.000
"04'04"	11.718	47.000
"04'04"	11.721	47.000
"04'04"	11.724	47.000
"04'05"	11.723	47.000
"04'05"	11.715	47.000
"04'05"	11.715	47.000
"04'05"	11.716	47.000
"04'05"	11.719	47.000
"04'05"	11.716	47.000
"04'05"	11.717	47.000
"04'05"	11.719	47.000
"04'05"	11.717	47.000
"04'05"	11.715	47.000
"04'06"	11.711	47.000
"04'06"	11.717	47.000
"04'06"	11.720	47.000
"04'06"	11.721	47.000
"04'06"	11.716	47.000
"04'06"	11.714	47.000
"04'06"	11.718	47.000
"04'06"	11.723	47.000
"04'06"	11.721	47.000
"04'06"	11.717	47.000
"04'07"	11.713	47.000
"04'07"	11.714	47.000
"04'07"	11.717	47.000
"04'07"	11.717	47.000
"04'07"	11.717	47.000
"04'07"	11.715	47.000
"04'07"	11.714	47.000
"04'07"	11.717	47.000
"04'07"	11.717	47.000
"04'07"	11.719	47.000
"04'08"	11.716	47.000
"04'08"	11.711	47.000
"04'08"	11.711	47.000
"04'08"	11.713	47.000
"04'08"	11.715	47.000
"04'08"	11.712	47.000
"04'08"	11.713	47.000
"04'08"	11.712	47.000
"04'08"	11.716	47.000
"04'08"	11.717	47.000
"04'09"	11.721	47.000
"04'09"	11.719	47.000
"04'09"	11.714	47.000
"04'09"	11.708	47.000
"04'09"	11.707	47.000
"04'09"	11.709	47.000
"04'09"	11.712	47.000
"04'09"	11.714	47.000
"04'09"	11.711	48.000
"04'09"	11.712	48.000
"04'10"	11.711	48.000
"04'10"	11.717	48.000
"04'10"	11.721	48.000
"04'10"	11.721	48.000
"04'10"	11.718	48.000
"04'10"	11.715	48.000
"04'10"	11.713	48.000
"04'10"	11.710	48.000
"04'10"	11.710	48.000
"04'10"	11.711	48.000
"04'11"	11.715	48.000
"04'11"	11.712	48.000
"04'11"	11.713	48.000
"04'11"	11.713	48.000
"04'11"	11.714	48.000
"04'11"	11.714	48.000
"04'11"	11.716	48.000
"04'11"	11.717	48.000
"04'11"	11.714	48.000
"04'11"	11.714	48.000
"04'12"	11.717	48.000
"04'12"	11.722	48.000
"04'12"	11.722	48.000
"04'12"	11.717	48.000
"04'12"	11.714	48.000
"04'12"	11.712	48.000
"04'12"	11.715	48.000
"04'12"	11.715	48.000
"04'12"	11.720	48.000
"04'12"	11.717	48.000
"04'13"	11.715	48.000
"04'13"	11.710	48.000
"04'13"	11.715	48.000
"04'13"	11.721	48.000
"04'13"	11.726	48.000
"04'13"	11.725	48.000
"04'13"	11.721	48.000
"04'13"	11.722	48.000
"04'13"	11.720	48.000
"04'13"	11.721	48.000
"04'14"	11.715	48.000
"04'14"	11.712	48.000
"04'14"	11.707	48.000
"04'14"	11.709	48.000
"04'14"	11.712	48.000
"04'14"	11.716	48.000
"04'14"	11.719	48.000
"04'14"	11.714	48.000
"04'14"	11.709	48.000
"04'14"	11.709	48.000
"04'15"	11.712	48.000
"04'15"	11.712	48.000
"04'15"	11.705	48.000
"04'15"	11.703	48.000
"04'15"	11.707	48.000
"04'15"	11.707	48.000
"04'15"	11.707	48.000
"04'15"	11.708	48.000
"04'15"	11.710	48.000
"04'15"	11.714	48.000
"04'16"	11.713	48.000
"04'16"	11.715	48.000
"04'16"	11.712	48.000
"04'16"	11.705	48.000
"04'16"	11.705	48.000
"04'16"	11.708	48.000
"04'16"	11.710	48.000
"04'16"	11.708	48.000
"04'16"	11.707	48.000
"04'16"	11.707	48.000
"04'17"	11.707	48.000
"04'17"	11.711	48.000
"04'17"	11.711	48.000
"04'17"	11.714	48.000
"04'17"	11.710	48.000
"04'17"	11.715	48.000
"04'17"	11.718	48.000
"04'17"	11.720	49.000
"04'17"	11.719	49.000
"04'17"	11.717	49.000
"04'18"	11.721	49.000
"04'18"	11.720	49.000
"04'18"	11.720	49.000
"04'18"	11.716	49.000
"04'18"	11.717	49.000
"04'18"	11.713	49.000
"04'18"	11.711	49.000
"04'18"	11.710	49.000
"04'18"	11.714	49.000
"04'18"	11.714	49.000
"04'19"	11.714	49.000
"04'19"	11.715	49.000
"04'19"	11.720	49.000
"04'19"	11.718	49.000
"04'19"	11.717	49.000
"04'19"	11.715	49.000
"04'19"	11.714	49.000
"04'19"	11.707	49.000
"04'19"	11.705	49.000
"04'19"	11.705	49.000
"04'20"	11.710	49.000
"04'20"	11.711	49.000
"04'20"	11.712	49.000
"04'20"	11.711	49.000
"04'20"	11.712	49.000
"04'20"	11.710	49.000
"04'20"	11.711	49.000
"04'20"	11.715	49.000
"04'20"	11.716	49.000
"04'20"	11.718	49.000
"04'21"	11.718	49.000
"04'21"	11.721	49.000
"04'21"	11.717	49.000
"04'21"	11.714	49.000
"04'21"	11.709	49.000
"04'21"	11.714	49.000
"04'21"	11.716	49.000
"04'21"	11.718	49.000
"04'21"	11.715	49.000
"04'21"	11.709	49.000
"04'22"	11.705	49.000
"04'22"	11.708	49.000
"04'22"	11.716	49.000
"04'22"	11.724	49.000
"04'22"	11.720	49.000
"04'22"	11.713	49.000
"04'22"	11.708	49.000
"04'22"	11.708	49.000
"04'22"	11.710	49.000
"04'22"	11.709	49.000
"04'23"	11.710	49.000
"04'23"	11.707	49.000
"04'23"	11.707	49.000
"04'23"	11.704	49.000
"04'23"	11.703	49.000
"04'23"	11.707	49.000
"04'23"	11.710	49.000
"04'23"	11.717	49.000
"04'23"	11.716	49.000
"04'23"	11.716	49.000
"04'24"	11.714	49.000
"04'24"	11.714	49.000
"04'24"	11.715	49.000
"04'24"	11.711	49.000
"04'24"	11.707	49.000
"04'24"	11.705	49.000
"04'24"	11.708	49.000
"04'24"	11.707	49.000
"04'24"	11.705	49.000
"04'24"	11.705	49.000
"04'25"	11.705	49.000
"04'25"	11.708	49.000
"04'25"	11.710	49.000
"04'25"	11.715	50.000
"04'25"	11.715	50.000
"04'25"	11.712	50.000
"04'25"	11.711	50.000
"04'25"	11.711	50.000
"04'25"	11.712	50.000
"04'25"	11.714	50.000
"04'26"	11.716	50.000
"04'26"	11.720	50.000
"04'26"	11.718	50.000
"04'26"	11.717	50.000
"04'26"	11.718	50.000
"04'26"	11.721	50.000
"04'26"	11.720	50.000
"04'26"	11.714	50.000
"04'26"	11.711	50.000
"04'26"	11.710	50.000
"04'27"	11.713	50.000
"04'27"	11.718	50.000
"04'27"	11.722	50.000
"04'27"	11.723	50.000
"04'27"	11.725	50.000
"04'27"	11.723	50.000
"04'27"	11.717	50.000
"04'27"	11.710	50.000
"04'27"	11.710	50.000
"04'27"	11.709	50.000
"04'28"	11.712	50.000
"04'28"	11.708	50.000
"04'28"	11.707	50.000
"04'28"	11.706	50.000
"04'28"	11.705	50.000
"04'28"	11.705	50.000
"04'28"	11.708	50.000
"04'28"	11.709	50.000
"04'28"	11.715	50.000
"04'28"	11.714	50.000
"04'29"	11.715	50.000
"04'29"	11.714	50.000
"04'29"	11.714	50.000
"04'29"	11.712	50.000
"04'29"	11.709	50.000
"04'29"	11.704	50.000
"04'29"	11.709	50.000
"04'29"	11.712	50.000
"04'29"	11.715	50.000
"04'29"	11.714	51.000
"04'30"	11.714	51.000
"04'30"	11.714	51.000
"04'30"	11.713	51.000
"04'30"	11.710	51.000
"04'30"	11.715	51.000
"04'30"	11.711	51.000
"04'30"	11.708	51.000
"04'30"	11.702	51.000
"04'30"	11.704	51.000
"04'30"	11.701	51.000
"04'31"	11.704	51.000
"04'31"	11.704	51.000
"04'31"	11.709	51.000
"04'31"	11.699	51.000
"04'31"	11.701	51.000
"04'31"	11.703	51.000
"04'31"	11.708	51.000
"04'31"	11.706	51.000
"04'31"	11.708	51.000
"04'31"	11.713	51.000
"04'32"	11.710	51.000
"04'32"	11.706	51.000
"04'32"	11.703	51.000
"04'32"	11.707	51.000
"04'32"	11.704	51.000
"04'32"	11.705	51.000
"04'32"	11.704	51.000
"04'32"	11.711	51.000
"04'32"	11.710	51.000
"04'32"	11.712	51.000
"04'33"	11.709	51.000
"04'33"	11.710	51.000
"04'33"	11.714	51.000
"04'33"	11.716	51.000
"04'33"	11.714	51.000
"04'33"	11.712	51.000
"04'33"	11.706	51.000
"04'33"	11.704	51.000
"04'33"	11.704	51.000
"04'33"	11.707	51.000
"04'34"	11.711	51.000
"04'34"	11.707	51.000
"04'34"	11.706	51.000
"04'34"	11.705	51.000
"04'34"	11.712	51.000
"04'34"	11.713	51.000
"04'34"	11.716	51.000
"04'34"	11.714	51.000
"04'34"	11.713	51.000
"04'34"	11.714	51.000
"04'35"	11.713	51.000
"04'35"	11.713	51.000
"04'35"	11.708	51.000
"04'35"	11.710	51.000
"04'35"	11.714	51.000
"04'35"	11.719	51.000
"04'35"	11.717	51.000
"04'35"	11.717	51.000
"04'35"	11.714	51.000
"04'35"	11.710	51.000
"04'36"	11.705	51.000
"04'36"	11.704	51.000
"04'36"	11.708	51.000
"04'36"	11.713	51.000
"04'36"	11.714	51.000
"04'36"	11.715	51.000
"04'36"	11.714	51.000
"04'36"	11.709	51.000
"04'36"	11.703	51.000
"04'36"	11.696	51.000
"04'37"	11.699	51.000
"04'37"	11.704	51.000
"04'37"	11.709	51.000
"04'37"	11.708	51.000
"04'37"	11.701	51.000
"04'37"	11.702	52.000
"04'37"	11.702	52.000
"04'37"	11.703	52.000
"04'37"	11.701	52.000
"04'37"	11.702	52.000
"04'38"	11.705	52.000
"04'38"	11.710	52.000
"04'38"	11.713	52.000
"04'38"	11.715	52.000
"04'38"	11.713	52.000
"04'38"	11.711	52.000
"04'38"	11.705	52.000
"04'38"	11.704	52.000
"04'38"	11.705	52.000
"04'38"	11.708	52.000
"04'39"	11.711	52.000
"04'39"	11.709	52.000
"04'39"	11.710	52.000
"04'39"	11.708	52.000
"04'39"	11.708	52.000
"04'39"	11.706	52.000
"04'39"	11.704	52.000
"04'39"	11.705	52.000
"04'39"	11.707	52.000
"04'39"	11.710	52.000
"04'40"	11.712	52.000
"04'40"	11.712	52.000
"04'40"	11.714	52.000
"04'40"	11.709	52.000
"04'40"	11.706	52.000
"04'40"	11.701	52.000
"04'40"	11.705	52.000
"04'40"	11.710	52.000
"04'40"	11.711	52.000
"04'40"	11.709	52.000
"04'41"	11.708	52.000
"04'41"	11.712	52.000
"04'41"	11.714	52.000
"04'41"	11.715	52.000
"04'41"	11.712	52.000
"04'41"	11.713	52.000
"04'41"	11.714	52.000
"04'41"	11.714	52.000
"04'41"	11.712	52.000
"04'41"	11.709	52.000
"04'42"	11.711	52.000
"04'42"	11.712	52.000
"04'42"	11.712	52.000
"04'42"	11.707	52.000
"04'42"	11.707	52.000
"04'42"	11.704	52.000
"04'42"	11.708	52.000
"04'42"	11.708	52.000
"04'42"	11.711	52.000
"04'42"	11.712	52.000
"04'43"	11.718	52.000
"04'43"	11.719	52.000
"04'43"	11.716	52.000
"04'43"	11.712	52.000
"04'43"	11.711	52.000
"04'43"	11.711	52.000
"04'43"	11.712	52.000
"04'43"	11.712	52.000
"04'43"	11.710	52.000
"04'43"	11.708	52.000
"04'44"	11.709	52.000
"04'44"	11.712	52.000
"04'44"	11.716	52.000
"04'44"	11.718	52.000
"04'44"	11.717	52.000
"04'44"	11.715	52.000
"04'44"	11.716	53.000
"04'44"	11.716	53.000
"04'44"	11.717	53.000
"04'44"	11.715	53.000
"04'45"	11.716	53.000
"04'45"	11.711	53.000
"04'45"	11.711	53.000
"04'45"	11.712	53.000
"04'45"	11.716	53.000
"04'45"	11.717	53.000
"04'45"	11.717	53.000
"04'45"	11.715	53.000
"04'45"	11.712	53.000
"04'45"	11.712	53.000
"04'46"	11.712	53.000
"04'46"	11.712	53.000
"04'46"	11.713	53.000
"04'46"	11.714	53.000
"04'46"	11.715	53.000
"04'46"	11.713	53.000
"04'46"	11.715	53.000
"04'46"	11.715	53.000
"04'46"	11.712	53.000
"04'46"	11.709	53.000
"04'47"	11.709	53.000
"04'47"	11.711	53.000
"04'47"	11.711	53.000
"04'47"	11.709	53.000
"04'47"	11.709	53.000
"04'47"	11.709	53.000
"04'47"	11.706	53.000
"04'47"	11.703	53.000
"04'47"	11.706	53.000
"04'47"	11.710	53.000
"04'48"	11.712	53.000
"04'48"	11.716	53.000
"04'48"	11.718	53.000
"04'48"	11.720	53.000
"04'48"	11.713	53.000
"04'48"	11.713	53.000
"04'48"	11.713	53.000
"04'48"	11.716	53.000
"04'48"	11.718	53.000
"04'48"	11.717	53.000
"04'49"	11.711	53.000
"04'49"	11.709	53.000
"04'49"	11.711	53.000
"04'49"	11.716	53.000
"04'49"	11.718	53.000
"04'49"	11.719	53.000
"04'49"	11.718	53.000
"04'49"	11.713	53.000
"04'49"	11.708	53.000
"04'49"	11.712	53.000
"04'50"	11.715	53.000
"04'50"	11.716	53.000
"04'50"	11.715	53.000
"04'50"	11.712	53.000
"04'50"	11.713	53.000
"04'50"	11.704	53.000
"04'50"	11.706	53.000
"04'50"	11.705	53.000
"04'50"	11.712	53.000
"04'50"	11.718	53.000
"04'51"	11.723	53.000
"04'51"	11.726	53.000
"04'51"	11.724	53.000
"04'51"	11.723	53.000
"04'51"	11.724	53.000
"04'51"	11.722	53.000
"04'51"	11.720	53.000
"04'51"	11.721	53.000
"04'51"	11.717	53.000
"04'51"	11.713	53.000
"04'52"	11.708	53.000
"04'52"	11.709	53.000
"04'52"	11.710	53.000
"04'52"	11.710	53.000
"04'52"	11.716	53.000
"04'52"	11.719	54.000
"04'52"	11.719	54.000
"04'52"	11.714	54.000
"04'52"	11.711	54.000
"04'52"	11.710	54.000
"04'53"	11.709	54.000
"04'53"	11.713	54.000
"04'53"	11.713	54.000
"04'53"	11.718	54.000
"04'53"	11.716	54.000
"04'53"	11.718	54.000
"04'53"	11.710	54.000
"04'53"	11.708	54.000
"04'53"	11.705	54.000
"04'53"	11.708	54.000
"04'54"	11.709	54.000
"04'54"	11.711	54.000
"04'54"	11.712	54.000
"04'54"	11.713	54.000
"04'54"	11.719	54.000
"04'54"	11.716	54.000
"04'54"	11.719	54.000
"04'54"	11.715	54.000
"04'54"	11.715	54.000
"04'54"	11.708	54.000
"04'55"	11.709	54.000
"04'55"	11.713	54.000
"04'55"	11.717	54.000
"04'55"	11.718	54.000
"04'55"	11.712	54.000
"04'55"	11.712	54.000
"04'55"	11.707	54.000
"04'55"	11.711	54.000
"04'55"	11.710	54.000
"04'55"	11.711	54.000
"04'56"	11.710	54.000
"04'56"	11.710	54.000
"04'56"	11.712	54.000
"04'56"	11.714	54.000
"04'56"	11.717	54.000
"04'56"	11.719	54.000
"04'56"	11.719	54.000
"04'56"	11.717	54.000
"04'56"	11.711	54.000
"04'56"	11.713	54.000
"04'57"	11.714	54.000
"04'57"	11.718	54.000
"04'57"	11.717	54.000
"04'57"	11.714	54.000
"04'57"	11.706	54.000
"04'57"	11.704	54.000
"04'57"	11.704	54.000
"04'57"	11.708	54.000
"04'57"	11.710	54.000
"04'57"	11.716	54.000
"04'58"	11.719	54.000
"04'58"	11.718	54.000
"04'58"	11.720	54.000
"04'58"	11.723	54.000
"04'58"	11.723	54.000
"04'58"	11.716	54.000
"04'58"	11.714	54.000
"04'58"	11.714	54.000
"04'58"	11.714	54.000
"04'58"	11.712	54.000
"04'59"	11.712	54.000
"04'59"	11.715	54.000
"04'59"	11.713	54.000
"04'59"	11.712	54.000
"04'59"	11.711	54.000
"04'59"	11.713	54.000
"04'59"	11.711	54.000
"04'59"	11.710	54.000
"04'59"	11.710	54.000
"04'59"	11.715	54.000
"05'00"	11.717	54.000
"05'00"	11.718	54.000
"05'00"	11.713	54.000
"05'00"	11.712	54.000
"05'00"	11.708	54.000
"05'00"	11.712	54.000
"05'00"	11.714	54.000
"05'00"	11.720	55.000
"05'00"	11.720	55.000
"05'00"	11.717	55.000
"05'01"	11.709	55.000
"05'01"	11.705	55.000
"05'01"	11.705	55.000
"05'01"	11.708	55.000
"05'01"	11.714	55.000
"05'01"	11.715	55.000
"05'01"	11.717	55.000
"05'01"	11.713	55.000
"05'01"	11.712	55.000
"05'01"	11.714	55.000
"05'02"	11.713	55.000
"05'02"	11.717	55.000
"05'02"	11.713	55.000
"05'02"	11.715	55.000
"05'02"	11.713	55.000
"05'02"	11.714	55.000
"05'02"	11.712	55.000
"05'02"	11.707	55.000
"05'02"	11.705	55.000
"05'02"	11.700	55.000
"05'03"	11.703	55.000
"05'03"	11.703	55.000
"05'03"	11.706	55.000
"05'03"	11.706	55.000
"05'03"	11.710	55.000
"05'03"	11.715	55.000
"05'03"	11.716	55.000
"05'03"	11.713	55.000
"05'03"	11.709	55.000
"05'03"	11.712	55.000
"05'04"	11.715	55.000
"05'04"	11.718	55.000
"05'04"	11.714	55.000
"05'04"	11.715	55.000
"05'04"	11.714	55.000
"05'04"	11.712	55.000
"05'04"	11.706	55.000
"05'04"	11.701	55.000
"05'04"	11.700	55.000
"05'04"	11.702	55.000
"05'05"	11.706	55.000
"05'05"	11.710	55.000
"05'05"	11.713	55.000
"05'05"	11.718	55.000
"05'05"	11.718	55.000
"05'05"	11.715	55.000
"05'05"	11.710	55.000
"05'05"	11.710	55.000
"05'05"	11.712	55.000
"05'05"	11.715	55.000
"05'06"	11.713	55.000
"05'06"	11.709	55.000
"05'06"	11.704	55.000
"05'06"	11.704	55.000
"05'06"	11.704	55.000
"05'06"	11.703	55.000
"05'06"	11.705	55.000
"05'06"	11.702	55.000
"05'06"	11.708	55.000
"05'06"	11.709	55.000
"05'07"	11.714	55.000
"05'07"	11.713	55.000
"05'07"	11.718	55.000
"05'07"	11.718	55.000
"05'07"	11.719	55.000
"05'07"	11.717	55.000
"05'07"	11.718	55.000
"05'07"	11.717	55.000
"05'07"	11.711	55.000
"05'07"	11.708	55.000
"05'08"	11.708	55.000
"05'08"	11.712	55.000
"05'08"	11.713	55.000
"05'08"	11.716	55.000
"05'08"	11.715	55.000
"05'08"	11.713	55.000
"05'08"	11.711	55.000
"05'08"	11.716	55.000
"05'08"	11.717	55.000
"05'08"	11.713	55.000
"05'09"	11.710	55.000
"05'09"	11.714	55.000
"05'09"	11.720	55.000
"05'09"	11.723	55.000
"05'09"	11.720	55.000
"05'09"	11.721	55.000
"05'09"	11.717	55.000
"05'09"	11.715	55.000
"05'09"	11.711	55.000
"05'09"	11.711	55.000
"05'10"	11.712	55.000
"05'10"	11.713	55.000
"05'10"	11.716	55.000
"05'10"	11.713	55.000
"05'10"	11.712	55.000
"05'10"	11.708	55.000
"05'10"	11.709	55.000
"05'10"	11.707	55.000
"05'10"	11.711	55.000
"05'10"	11.709	55.000
"05'11"	11.710	55.000
"05'11"	11.708	55.000
"05'11"	11.711	55.000
"05'11"	11.714	55.000
"05'11"	11.715	55.000
"05'11"	11.715	55.000
"05'11"	11.716	55.000
"05'11"	11.716	55.000
"05'11"	11.712	55.000
"05'11"	11.707	55.000
"05'12"	11.706	55.000
"05'12"	11.711	55.000
"05'12"	11.714	55.000
"05'12"	11.710	55.000
"05'12"	11.704	55.000
"05'12"	11.707	55.000
"05'12"	11.712	55.000
"05'12"	11.715	55.000
"05'12"	11.711	55.000
"05'12"	11.710	55.000
"05'13"	11.710	55.000
"05'13"	11.709	55.000
"05'13"	11.707	55.000
"05'13"	11.707	55.000
"05'13"	11.710	55.000
"05'13"	11.711	55.000
"05'13"	11.711	55.000
"05'13"	11.711	55.000
"05'13"	11.710	55.000
"05'13"	11.709	55.000
"05'14"	11.708	55.000
"05'14"	11.712	55.000
"05'14"	11.718	55.000
"05'14"	11.719	55.000
"05'14"	11.717	55.000
"05'14"	11.716	55.000
"05'14"	11.713	55.000
"05'14"	11.716	55.000
"05'14"	11.719	55.000
"05'14"	11.721	55.000
"05'15"	11.719	55.000
"05'15"	11.718	55.000
"05'15"	11.721	55.000
"05'15"	11.720	55.000
"05'15"	11.721	55.000
"05'15"	11.718	55.000
"05'15"	11.717	55.000
"05'15"	11.710	55.000
"05'15"	11.708	55.000
"05'15"	11.709	55.000
"05'16"	11.714	55.000
"05'16"	11.717	55.000
"05'16"	11.723	55.000
"05'16"	11.722	55.000
"05'16"	11.718	55.000
"05'16"	11.715	55.000
"05'16"	11.715	55.000
"05'16"	11.716	55.000
"05'16"	11.714	55.000
"05'16"	11.715	55.000
"05'17"	11.713	55.000
"05'17"	11.714	55.000
"05'17"	11.713	55.000
"05'17"	11.716	55.000
"05'17"	11.717	55.000
"05'17"	11.716	55.000
"05'17"	11.717	55.000
"05'17"	11.718	55.000
"05'17"	11.721	55.000
"05'17"	11.719	55.000
"05'18"	11.716	55.000
"05'18"	11.714	55.000
"05'18"	11.711	55.000
"05'18"	11.710	55.000
"05'18"	11.711	55.000
"05'18"	11.714	55.000
"05'18"	11.712	55.000
"05'18"	11.709	55.000
"05'18"	11.709	55.000
"05'18"	11.714	55.000
"05'19"	11.717	55.000
"05'19"	11.711	55.000
"05'19"	11.711	55.000
"05'19"	11.708	55.000
"05'19"	11.709	55.000
"05'19"	11.705	55.000
"05'19"	11.708	55.000
"05'19"	11.713	55.000
"05'19"	11.717	55.000
"05'19"	11.714	55.000
"05'20"	11.711	55.000
"05'20"	11.709	55.000
"05'20"	11.708	55.000
"05'20"	11.711	55.000
"05'20"	11.713	55.000
"05'20"	11.719	55.000
"05'20"	11.717	55.000
"05'20"	11.717	55.000
"05'20"	11.713	55.000
"05'20"	11.710	55.000
"05'21"	11.710	55.000
"05'21"	11.714	55.000
"05'21"	11.717	55.000
"05'21"	11.716	55.000
"05'21"	11.712	55.000
"05'21"	11.709	55.000
"05'21"	11.706	55.000
"05'21"	11.703	55.000
"05'21"	11.706	55.000
"05'21"	11.710	55.000
"05'22"	11.712	55.000
"05'22"	11.709	55.000
"05'22"	11.703	55.000
"05'22"	11.705	55.000
"05'22"	11.704	55.000
"05'22"	11.709	55.000
"05'22"	11.709	55.000
"05'22"	11.714	55.000
"05'22"	11.718	55.000
"05'22"	11.716	55.000
"05'23"	11.710	55.000
"05'23"	11.705	55.000
"05'23"	11.706	55.000
"05'23"	11.709	55.000
"05'23"	11.710	55.000
"05'23"	11.712	55.000
"05'23"	11.709	55.000
"05'23"	11.707	55.000
"05'23"	11.702	55.000
"05'23"	11.708	55.000
"05'24"	11.711	55.000
"05'24"	11.717	55.000
"05'24"	11.716	55.000
"05'24"	11.714	55.000
"05'24"	11.713	55.000
"05'24"	11.719	55.000
"05'24"	11.720	55.000
"05'24"	11.720	55.000
"05'24"	11.717	55.000
"05'24"	11.720	55.000
"05'25"	11.723	55.000
"05'25"	11.721	55.000
"05'25"	11.719	55.000
"05'25"	11.716	55.000
"05'25"	11.715	55.000
"05'25"	11.715	55.000
"05'25"	11.715	55.000
"05'25"	11.713	55.000
"05'25"	11.713	55.000
"05'25"	11.714	55.000
"05'26"	11.716	55.000
"05'26"	11.716	55.000
"05'26"	11.714	55.000
"05'26"	11.714	55.000
"05'26"	11.710	55.000
"05'26"	11.710	55.000
"05'26"	11.710	55.000
"05'26"	11.715	55.000
"05'26"	11.716	55.000
"05'26"	11.715	55.000
"05'27"	11.712	55.000
"05'27"	11.710	55.000
"05'27"	11.705	55.000
"05'27"	11.706	55.000
"05'27"	11.707	55.000
"05'27"	11.711	55.000
"05'27"	11.712	55.000
"05'27"	11.712	55.000
"05'27"	11.711	55.000
"05'27"	11.707	55.000
"05'28"	11.710	55.000
"05'28"	11.717	55.000
"05'28"	11.724	55.000
"05'28"	11.724	55.000
"05'28"	11.718	55.000
"05'28"	11.714	55.000
"05'28"	11.713	55.000
"05'28"	11.710	55.000
"05'28"	11.708	55.000
"05'28"	11.709	55.000
"05'29"	11.711	55.000
"05'29"	11.711	55.000
"05'29"	11.709	55.000
"05'29"	11.712	55.000
"05'29"	11.712	55.000
"05'29"	11.712	55.000
"05'29"	11.708	55.000
"05'29"	11.711	55.000
"05'29"	11.708	55.000
"05'29"	11.708	55.000
"05'30"	11.707	55.000
"05'30"	11.709	55.000
"05'30"	11.711	55.000
"05'30"	11.710	55.000
"05'30"	11.710	55.000
"05'30"	11.708	55.000
"05'30"	11.706	55.000
"05'30"	11.705	55.000
"05'30"	11.704	55.000
"05'30"	11.704	55.000
"05'31"	11.701	55.000
"05'31"	11.700	55.000
"05'31"	11.698	55.000
"05'31"	11.700	55.000
"05'31"	11.703	55.000
"05'31"	11.706	55.000
"05'31"	11.707	55.000
"05'31"	11.710	55.000
"05'31"	11.709	55.000
"05'31"	11.709	55.000
"05'32"	11.706	55.000
"05'32"	11.708	55.000
"05'32"	11.709	55.000
"05'32"	11.714	55.000
"05'32"	11.713	55.000
"05'32"	11.713	55.000
"05'32"	11.711	55.000
"05'32"	11.714	55.000
"05'32"	11.715	55.000
"05'32"	11.712	55.000
"05'33"	11.708	55.000
"05'33"	11.708	55.000
"05'33"	11.710	55.000
"05'33"	11.712	55.000
"05'33"	11.711	55.000
"05'33"	11.709	55.000
"05'33"	11.707	55.000
"05'33"	11.710	55.000
"05'33"	11.713	55.000
"05'33"	11.717	55.000
"05'34"	11.721	55.000
"05'34"	11.723	55.000
"05'34"	11.721	55.000
"05'34"	11.713	55.000
"05'34"	11.710	55.000
"05'34"	11.711	55.000
"05'34"	11.715	55.000
"05'34"	11.715	55.000
"05'34"	11.718	55.000
"05'34"	11.720	55.000
"05'35"	11.723	55.000
"05'35"	11.720	55.000
"05'35"	11.720	55.000
"05'35"	11.719	55.000
"05'35"	11.723	55.000
"05'35"	11.725	55.000
"05'35"	11.726	55.000
"05'35"	11.723	55.000
"05'35"	11.720	55.000
"05'35"	11.719	55.000
"05'36"	11.720	55.000
"05'36"	11.723	55.000
"05'36"	11.724	55.000
"05'36"	11.723	55.000
"05'36"	11.722	55.000
"05'36"	11.726	55.000
"05'36"	11.729	55.000
"05'36"	11.731	55.000
"05'36"	11.726	55.000
"05'36"	11.725	55.000
"05'37"	11.721	55.000
"05'37"	11.719	55.000
"05'37"	11.716	55.000
"05'37"	11.715	55.000
"05'37"	11.711	55.000
"05'37"	11.716	55.000
"05'37"	11.718	55.000
"05'37"	11.720	55.000
"05'37"	11.717	55.000
"05'37"	11.716	55.000
"05'38"	11.718	55.000
"05'38"	11.718	55.000
"05'38"	11.720	55.000
"05'38"	11.720	55.000
"05'38"	11.721	55.000
"05'38"	11.718	55.000
"05'38"	11.714	55.000
"05'38"	11.714	55.000
"05'38"	11.717	55.000
"05'38"	11.720	55.000
"05'39"	11.721	55.000
"05'39"	11.719	55.000
"05'39"	11.720	55.000
"05'39"	11.717	55.000
"05'39"	11.715	55.000
"05'39"	11.711	55.000
"05'39"	11.712	55.000
"05'39"	11.717	55.000
"05'39"	11.716	55.000
"05'39"	11.719	55.000
"05'40"	11.715	55.000
"05'40"	11.717	55.000
"05'40"	11.711	55.000
"05'40"	11.711	55.000
"05'40"	11.712	55.000
"05'40"	11.715	55.000
"05'40"	11.717	55.000
"05'40"	11.718	55.000
